"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000110934",0.939136239586399,-0.266914166702227,2.26962021378901,-0.117603009120468,0.906382220561376,NA
"ENSG00000110944",15.4463399786567,0.514536611452993,0.465150077930809,1.10617333171667,0.268651503332156,0.568099276454274
"ENSG00000110955",6542.15989333815,0.165756564397868,0.0647879396528654,2.55844784208286,0.0105140591175939,0.0670464948782988
"ENSG00000110958",2767.12248199299,0.00933667508602051,0.0719371781434367,0.129789287361314,0.896733138668676,0.970211700609879
"ENSG00000110975",0.530369442097358,-2.45887176102549,3.45044269870305,-0.712625009524063,0.476077831635929,NA
"ENSG00000110987",141.412755152401,0.476983881584676,0.340205578331171,1.40204603323805,0.160901500829827,0.423155464836358
"ENSG00000111011",1226.68128130696,-0.04855582830028,0.14020967387463,-0.346308688683612,0.729110739530062,0.905848809845458
"ENSG00000111012",5.09854515605345,0.606731927224592,0.855264861816303,0.709408224647616,0.478071185331566,NA
"ENSG00000111046",0.42900466599975,-0.551270103427368,3.16300717146144,-0.174286706777417,0.861640145815788,NA
"ENSG00000111049",0,NA,NA,NA,NA,NA
"ENSG00000111052",458.323356618717,0.100549503784895,0.274062220596732,0.366885678609634,0.713704294495836,0.899288874232896
"ENSG00000111057",49.8429009849185,0.854500023655003,1.04981513653888,0.813952851234542,NA,NA
"ENSG00000111058",769.613351670489,0.112745880539608,0.160586811864835,0.702086797977568,0.482625035020576,0.757760331265459
"ENSG00000111077",3950.58168420088,0.342553141668454,0.121203416560631,2.82626638249174,0.00470940822399073,0.0364083652640835
"ENSG00000111087",18.1435670276169,-1.12633090272853,0.772561187466594,-1.45791805361337,0.144863131756971,0.39759915376211
"ENSG00000111110",20.2386952096794,-1.30941594572911,0.553616343823311,-2.36520464097247,0.0180201105905121,0.0993930906266523
"ENSG00000111142",1738.18270967296,-0.151268282049659,0.108065844042796,-1.39977884214511,0.161579555530901,0.4242692955072
"ENSG00000111144",1522.1337889994,-0.153324413444301,0.152244830595041,-1.00709109691961,0.3138909992151,0.617911167549597
"ENSG00000111145",1878.57688464854,0.107214927555432,0.117622143281813,0.911519927829864,0.362021490591165,0.663457826113649
"ENSG00000111181",5.55188115273378,-0.12338633828866,0.720657573915116,-0.17121354545452,0.86405585702712,NA
"ENSG00000111186",1225.05690955033,0.0167924651378852,0.127263374738349,0.131950493788258,0.89502344948731,0.969678098754225
"ENSG00000111196",136.608431892566,-0.255603544815578,0.339851063320045,-0.752104590518438,0.451988163564598,0.735791520180452
"ENSG00000111199",153.329516841884,0.516220367307741,0.223916543347604,2.30541414935282,0.021143389806067,0.110267437538872
"ENSG00000111203",302.062288993195,-0.341788370271662,0.156887719962321,-2.17855400252963,0.0293648163805687,0.1393122617905
"ENSG00000111206",196.706625853282,-0.664057102421228,0.184324148783854,-3.60265926522698,0.000314978293335312,0.00410528937397874
"ENSG00000111215",14.2920084602413,-0.0578835825418357,0.663315772388323,-0.0872639924321731,0.930461674678412,0.981610096939632
"ENSG00000111218",1.80121109958076,-0.974459675653054,1.43315473979845,-0.67994030832295,0.49654225759741,NA
"ENSG00000111224",254.675305139774,-0.350339945689727,0.15060291372708,-2.32624945307902,0.0200052468595733,0.106348144025776
"ENSG00000111229",2438.72186048921,0.311405685049769,0.106063995739159,2.93601691016433,0.00332456198769376,0.0277260414667522
"ENSG00000111231",251.748404364098,0.702820224134089,0.165149220936106,4.25566781453967,2.08425965397827e-05,0.000414797798416569
"ENSG00000111237",852.189427463413,0.185554930938275,0.129270853616509,1.43539650081322,0.151174142571999,0.407782693038577
"ENSG00000111241",0,NA,NA,NA,NA,NA
"ENSG00000111245",0,NA,NA,NA,NA,NA
"ENSG00000111247",24.3036535256416,-0.726410200784776,0.393417366565254,-1.8464111209089,0.0648325336922679,0.239193355120438
"ENSG00000111249",0,NA,NA,NA,NA,NA
"ENSG00000111252",1155.75619526226,0.275390823100664,0.231535755624445,1.18940948173618,0.234278571488949,0.526041358813957
"ENSG00000111254",23.2563088493353,-0.125846504555194,0.518546676406347,-0.242690793869012,0.808244939709638,0.939504112117086
"ENSG00000111261",402.63500410804,-0.120856075386491,0.331358441046303,-0.364729128386994,0.715313612963031,0.899643652890977
"ENSG00000111262",1.27693184214168,-0.682892211807711,1.79199867483541,-0.38107852499971,0.703144981867406,NA
"ENSG00000111266",285.503566312814,-0.193394923752131,0.152265041777204,-1.27012032108531,0.204041774129761,0.484739242226704
"ENSG00000111269",1966.2592129663,0.231733687380986,0.148331680590514,1.5622669847631,0.118225106245095,0.351262396868
"ENSG00000111271",536.704483344202,-0.120842396333085,0.104668563475367,-1.15452426517275,0.24828529623362,0.543393180846557
"ENSG00000111275",2803.40119033778,0.354103913415961,0.12811872951052,2.76387312587958,0.00571197442799763,0.0419941032582641
"ENSG00000111276",984.833068145004,-0.040927944995798,0.140494807367207,-0.291312866025189,0.770812048298023,0.92446272002042
"ENSG00000111291",1.74129130852787,0.604212821015644,1.47459369402497,0.409748680917263,0.681990315503192,NA
"ENSG00000111300",426.991782361261,-0.0390234220159874,0.18479008837285,-0.211177029891614,0.832749134062699,0.950183334509192
"ENSG00000111305",36.109935351516,0.182658479998258,0.465373355276718,0.392498792479527,0.694689703384901,0.890032616340777
"ENSG00000111319",10.9073524515812,0.0275044766601864,0.551101081798447,0.0499082247678214,0.960195523056404,0.990104479222722
"ENSG00000111321",3141.29722566371,0.223527752305427,0.108202619970741,2.06582569226023,0.0388449412307423,0.168231808675891
"ENSG00000111325",223.541772790763,-0.263027944321744,0.146636700211684,-1.79373883851749,0.0728548631074533,0.258343924552185
"ENSG00000111328",2674.361272015,-0.0466064345138431,0.124406094380713,-0.374631441858595,0.707934586035372,0.895870521903719
"ENSG00000111331",205.47981723485,-0.687932150548959,0.253501736672718,-2.71371770299589,0.00665328358458548,0.0469324545358859
"ENSG00000111335",82.4711909147916,-1.0417960216029,0.231716031358408,-4.49600321348285,6.92426900702271e-06,0.000155821774311083
"ENSG00000111339",1.78611828893683,1.48887632635771,2.21249425457479,0.672940200083754,0.500985335878578,NA
"ENSG00000111341",3501.16673575829,0.750518835680458,0.651040451127083,1.15279908396039,0.248992860480218,0.544164819600749
"ENSG00000111344",3.02964738241336,1.48318600269038,1.03453293965555,1.43367692398873,0.151664480349445,NA
"ENSG00000111348",26.1935507402114,1.08730805457922,0.528294015482706,2.05814948251068,0.0395757862372702,0.170519283801837
"ENSG00000111358",489.130295168688,0.147319720520656,0.161614988788136,0.911547385705545,0.362007030176681,0.663457826113649
"ENSG00000111361",803.28717643481,0.0680322361070739,0.0994244149512737,0.684260864299935,0.493810454903098,0.765795549816447
"ENSG00000111364",289.868661990779,-0.0267894279580756,0.188953355542215,-0.141777995321658,0.887255365660652,0.966864477833543
"ENSG00000111371",2474.94527763176,0.701676419173729,0.210348245639409,3.33578450840319,0.000850590686352797,0.00910402540269477
"ENSG00000111404",0.627453629158441,0.811605224099588,2.12388414185428,0.38213253166955,0.702363062772977,NA
"ENSG00000111405",7.58794962632592,0.11742503776488,0.884472188462089,0.132762837878552,0.894380945203749,NA
"ENSG00000111412",855.545412171419,0.243614792895208,0.147863333011733,1.64756730376068,0.0994414944954588,0.315853643993294
"ENSG00000111424",962.791810951618,-0.162071637885371,0.172032563702096,-0.942098602715856,0.346142159820113,0.650418999071764
"ENSG00000111432",0.12262360047132,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000111445",137.70536510986,-0.161383592044684,0.185808889125952,-0.868546132554984,0.385095428985942,0.684112025573849
"ENSG00000111450",1126.89662060933,0.623359696719439,0.176094004735189,3.53992572124673,0.000400239663393664,0.00501790538253066
"ENSG00000111452",8703.56438257123,0.677095431258514,0.256208174662688,2.64275498683814,0.00822345191443272,0.0556746442754061
"ENSG00000111481",2062.85085064909,-0.252071615917971,0.0850342071883818,-2.96435545473529,0.00303317702276309,0.0258802625407026
"ENSG00000111490",17.1178360296768,-1.33100521216375,0.494724879792976,-2.69039473559674,0.00713675462971278,0.0496035561574117
"ENSG00000111530",3086.42525071474,0.00140430292511995,0.135993908984564,0.0103262192814778,0.991761015485696,0.997159966774936
"ENSG00000111536",0.212620228666295,-1.22942089357876,3.52880843160612,-0.348395476095367,0.72754319952768,NA
"ENSG00000111537",0,NA,NA,NA,NA,NA
"ENSG00000111540",3859.93364412683,0.242235481953785,0.1219117035563,1.98697479312901,0.0469251902634962,0.192372024844294
"ENSG00000111554",196.368873461824,-0.231701752083717,0.158078836740528,-1.46573543215044,0.142720377361428,0.393715867967001
"ENSG00000111581",553.409299562933,-0.0283322955427969,0.11115881423812,-0.254881232199046,0.798814832179747,0.936236699687531
"ENSG00000111596",1014.27606746656,-0.155245179539868,0.128568296350744,-1.20749192410816,0.227242753344015,0.516445303030479
"ENSG00000111602",183.309660371477,-0.457413583572062,0.165713779721584,-2.76026281182266,0.00577548793291835,0.0423377370493942
"ENSG00000111605",1267.35919362031,0.0638181464982837,0.0817553757683739,0.780598778960918,0.435038510164684,0.723927952953354
"ENSG00000111615",851.87264225162,-0.340748002650097,0.120573736529449,-2.82605493085031,0.00471251819361278,0.0364138204297274
"ENSG00000111639",1049.53554088097,0.0864112043360969,0.0856980036996738,1.00832225496083,0.313299782419642,0.6175651101943
"ENSG00000111640",46590.5634241632,-0.133502356168562,0.164478852145385,-0.811668822023135,0.416981689061249,0.711121123035451
"ENSG00000111641",393.003724468982,0.350068506284767,0.16635835432056,2.10430373463669,0.0353519605000552,0.157983311234386
"ENSG00000111642",5207.93068514585,-0.417056629483386,0.132050009958829,-3.15832334744553,0.00158679447055947,0.0152213428684308
"ENSG00000111644",5.92899133627012,-0.330806436394967,0.670026594869936,-0.493721352148987,0.621502983476129,NA
"ENSG00000111647",710.33200904715,-0.160928041846873,0.0991818014731275,-1.62255614897734,0.104684320962916,0.326813571144088
"ENSG00000111652",1823.6396081377,0.0403615397794969,0.111528371405413,0.361894818967454,0.717430631774924,0.900355020840828
"ENSG00000111653",502.453887029579,-0.332950839577904,0.155670739283666,-2.13881453322576,0.0324506919719416,0.149155001491671
"ENSG00000111664",49.997093834897,-0.310842662893268,0.327960997285011,-0.947803749429184,0.343229371409259,0.647832605931359
"ENSG00000111665",47.9608099304403,-0.348753890768996,0.292352600011049,-1.19292214523085,0.23289986539645,0.524033293145414
"ENSG00000111666",1083.9268676952,0.216121590473935,0.183091438103424,1.18040249567461,0.237840169833241,0.530499171152348
"ENSG00000111667",1648.23706748284,-0.319368220335537,0.105822635097091,-3.01795754795296,0.00254484551346205,0.0226050940184063
"ENSG00000111669",7399.8780708039,0.135992439635328,0.305297371121614,0.445442550440948,0.655999968101003,0.869702762130353
"ENSG00000111670",3222.70356303381,-0.286052917043138,0.237176918948418,-1.20607400716488,0.227788956099985,0.517376085802981
"ENSG00000111671",121.059045387623,-0.419790152727546,0.216679220238614,-1.93738076159431,0.0526988165511041,0.20784468142356
"ENSG00000111674",1229.34657547991,-0.218274624038661,0.267800970851018,-0.815062855616347,0.415036331968193,0.708927101039041
"ENSG00000111676",4991.31688839475,0.150369752807717,0.107141824908434,1.40346454744659,0.160478356723895,0.422642245911564
"ENSG00000111678",905.372660445664,0.105187283764284,0.170725279050988,0.616120145469902,0.53781522702878,0.794931584612499
"ENSG00000111679",2.00591389460009,-0.698522090027767,1.32766240860073,-0.526129297254084,0.598798374126869,NA
"ENSG00000111684",957.276086712647,0.488002496644055,0.137456842138783,3.55022339412793,0.000384904381774027,0.00484569980213436
"ENSG00000111696",306.212747323115,0.819917354496352,0.364741257742775,2.24794244437952,0.0245798602173519,0.122777698875922
"ENSG00000111700",0,NA,NA,NA,NA,NA
"ENSG00000111701",0,NA,NA,NA,NA,NA
"ENSG00000111704",11.4903772002303,-1.12390528409711,0.495923742959542,-2.26628650080341,0.0234338473963676,0.118844670710576
"ENSG00000111707",743.225920959493,-0.0940909581893138,0.115673010307617,-0.813421885875462,0.415976215478019,0.710154198714544
"ENSG00000111711",799.721771890964,-0.00969500453576082,0.242521916987138,-0.0399757871626711,0.968112429903704,0.991686203541438
"ENSG00000111713",1.19182580020402,1.16935070222426,1.88563887256875,0.620135021204399,0.535168897029211,NA
"ENSG00000111716",5841.34317883561,0.116569053875261,0.127526886446515,0.91407433462394,0.360677787473928,0.662036733885909
"ENSG00000111725",528.141754981311,0.166411559127177,0.140330683139273,1.18585298243022,0.235680363760752,0.527772992770252
"ENSG00000111726",529.534071368817,0.288531632695278,0.140401757806092,2.0550428798318,0.0398748632302108,0.171377190538425
"ENSG00000111727",806.758466062665,-0.114771645615617,0.111751001369115,-1.02703013135896,0.304406276102102,0.607568931413592
"ENSG00000111728",205.085915430282,-1.38394467874771,0.229081308378428,-6.04128153686604,1.52894922203562e-09,8.18230952923304e-08
"ENSG00000111729",7.45870398235052,-0.819305748250925,0.614441033764394,-1.33341639511186,0.182395195023443,NA
"ENSG00000111731",743.285872483351,-0.0977914574487872,0.165665469072795,-0.590294754821939,0.554993055277783,0.808103027114782
"ENSG00000111732",6.40086284216123,0.478679946567305,0.65225441062546,0.733885334877672,0.463018625710793,NA
"ENSG00000111737",1135.97938707131,0.326599012898379,0.132984274554394,2.45592205539153,0.0140523632834846,0.0832214901314922
"ENSG00000111752",862.808714492803,-0.505738227273978,0.170351303664805,-2.96879575555877,0.00298969241411783,0.0255380099333415
"ENSG00000111775",1416.88963720578,0.0762600233096223,0.126077808730926,0.604864758336461,0.545268860960911,0.800435872758844
"ENSG00000111780",4.26920699712318,-0.909559016742987,1.5841587380866,-0.574159012525213,0.565860202636765,NA
"ENSG00000111783",1.03516077117048,0.313294615618333,1.68403966203119,0.186037551657457,0.852415313367535,NA
"ENSG00000111785",290.773160117998,0.126408824281421,0.131826521075547,0.958902831160796,0.337607698391477,0.642829845629736
"ENSG00000111786",1391.18571925731,0.236372047899607,0.115940045426722,2.0387437923595,0.0414756046559387,0.176248045037652
"ENSG00000111788",21.5216436295871,-0.412628084663391,0.598664242463746,-0.689247921280983,0.490667264757133,0.763265789312529
"ENSG00000111790",592.117683839256,-0.0832478618714319,0.126682718059714,-0.657136688780168,0.511093029989391,0.777940094390887
"ENSG00000111796",0.344138405896194,-0.508648144612197,3.3521954497863,-0.151735825739105,0.879395299469691,NA
"ENSG00000111799",44199.9536325561,-0.195795936885976,0.137838619663579,-1.4204722694108,0.155470236178318,0.414787552387803
"ENSG00000111801",728.965665653707,-0.773199903399485,0.140854218691166,-5.48936276516351,4.03386388850979e-08,1.61621345480108e-06
"ENSG00000111802",722.198963640157,0.093237994039453,0.179178090138099,0.520364928365915,0.602809249624662,0.83900723725941
"ENSG00000111816",288.787842497059,-0.383791513506214,0.176794552297312,-2.17083336855764,0.0299437705716009,0.141202935878095
"ENSG00000111817",4603.65088500393,0.208488349056857,0.112818648675799,1.84799544671005,0.0646030015329225,0.238404595081898
"ENSG00000111832",882.846849057636,0.0789409685290168,0.148742877368229,0.53072099939004,0.595612131901876,0.834782274375382
"ENSG00000111834",6.44893994131843,-1.12150617450706,0.698806882630595,-1.60488713317369,0.108518645666948,NA
"ENSG00000111837",6.9208622401272,-0.244785698251038,0.627792522505677,-0.389914963106023,0.696599428958424,NA
"ENSG00000111843",1528.20152252747,0.194721652592309,0.123404204272177,1.57791749268799,0.114584565768821,0.344595561669736
"ENSG00000111845",191.248927611563,-0.177821757614085,0.213599841508967,-0.832499482948444,0.405127069908206,0.702250659041044
"ENSG00000111846",46.7687152765513,0.97329861871822,0.394847846455436,2.46499664986287,0.0137014532601859,0.081792869383333
"ENSG00000111850",114.940504796674,-0.304313140075452,0.186887111650656,-1.62832598453497,0.103455782557032,0.324385947389693
"ENSG00000111859",1858.0254022736,1.61744196914856,0.287427928436593,5.6272957814027,1.83056685094423e-08,8.1064137302779e-07
"ENSG00000111860",397.45029100213,-0.11130337729198,0.174689027521288,-0.637151507861115,0.524026160528082,0.785181816477541
"ENSG00000111863",9.03235509227148,-0.0635889604262406,0.690767780197061,-0.0920554812329261,0.926653959030968,NA
"ENSG00000111875",284.323305651676,-0.100988662430027,0.158940677067416,-0.635385882917764,0.525176772956359,0.785871181348093
"ENSG00000111877",168.876677964442,-0.233368696834287,0.222800727984846,-1.0474323802486,0.294900204047151,0.598550714518227
"ENSG00000111879",10.8714372693466,0.104256983789666,0.571605504569156,0.182393246664496,0.855274125297185,0.95824504526686
"ENSG00000111880",322.340276128902,0.240474023053813,0.140040340682141,1.71717679264744,0.0859468744857199,0.286900025145741
"ENSG00000111885",5780.07463927868,0.826382767025615,0.198867583977997,4.15544228222257,3.24658897745246e-05,0.00060404901797933
"ENSG00000111886",4.44919604844342,0.801634876531401,1.0089838936308,0.794497198212686,0.426906039401019,NA
"ENSG00000111897",10799.4315972182,0.285557355282585,0.146907866329233,1.94378532898045,0.0519213436686604,0.205904359743876
"ENSG00000111906",648.23607964906,-0.00327439129474257,0.139232434909155,-0.0235174461818399,0.981237522292722,0.99456446266711
"ENSG00000111907",242.636749235719,-0.347331228348667,0.549723618777352,-0.63182882540352,0.52749873573745,0.787245600388617
"ENSG00000111911",391.268249625061,-0.463279276358494,0.177781263055069,-2.60589484176962,0.00916345900147991,0.0602607844452511
"ENSG00000111912",1374.11123264815,0.45842301452984,0.237560581307373,1.92970993759566,0.0536427879539798,0.210526049122318
"ENSG00000111913",86.2848249652311,-0.664451820802834,0.437770676385479,-1.51780796806443,0.129062815814796,0.370270192368837
"ENSG00000111961",3203.54802082176,0.101841202207506,0.150308837020922,0.6775463387647,0.498059379659807,0.769547980508853
"ENSG00000111962",750.86211400645,0.224615076981715,0.138607382020853,1.62051309033397,0.105122104669712,0.327789638711714
"ENSG00000111971",2.79518812165352,-0.238189061006331,1.98818160160204,-0.119802467146061,0.904639627521647,NA
"ENSG00000111981",69.5950558858321,-0.377175394609782,0.342957742327452,-1.09977221114798,0.271431382921825,0.571327140431933
"ENSG00000112029",89.2721108931711,-0.333473456553288,0.217545231596923,-1.53289251207841,0.125302341141201,0.363772995513026
"ENSG00000112031",578.28077983953,0.248786414595614,0.125733846717671,1.97867496374506,0.0478526135211722,0.195179318389875
"ENSG00000112033",1066.89519300503,0.230437941803865,0.106043795463145,2.17304502161045,0.0297769289524641,0.140664874917364
"ENSG00000112038",4.46675937023152,0.440025942926708,0.942798598573102,0.466723161863705,0.640697956244807,NA
"ENSG00000112039",124.422533828764,0.303212455134156,0.16933470309923,1.79061025049587,0.0733558609630876,0.2594522452793
"ENSG00000112041",4.15997278940162,0.438524589831445,1.05370906434942,0.416172361677648,0.677283882458617,NA
"ENSG00000112053",9.65144534860269,0.878977630839168,0.700972641680702,1.25393999504983,0.209863816453201,NA
"ENSG00000112062",1286.34362197002,0.238690460940468,0.100399100034992,2.37741633995999,0.0174343973281091,0.0973972510270058
"ENSG00000112077",0,NA,NA,NA,NA,NA
"ENSG00000112078",2399.7208532114,0.548654242798498,0.145736772685357,3.7646932389743,0.000166753670178925,0.00243537544345209
"ENSG00000112079",1398.30353590834,0.183904704626271,0.121956241265364,1.50795648273641,0.131565665066568,0.374471339491295
"ENSG00000112081",2058.84833455692,0.257774614921398,0.158590195511745,1.62541331189864,0.104074521332891,0.3255284232934
"ENSG00000112096",14967.9721124173,0.446304648195081,0.255676818853369,1.74558119972166,0.0808837514349068,0.276457778262619
"ENSG00000112110",605.613260732224,0.0771212559046197,0.148758162098174,0.51843377746038,0.604155652957525,0.839738150291276
"ENSG00000112115",0,NA,NA,NA,NA,NA
"ENSG00000112116",0,NA,NA,NA,NA,NA
"ENSG00000112118",556.232346125796,-0.0205069158201542,0.130740214424941,-0.156852395495553,0.875361178238986,0.964071156374271
"ENSG00000112130",381.774693309576,0.249129872396013,0.110372703175136,2.25716925679261,0.0239975006408867,0.120634547352171
"ENSG00000112137",41.8057397094735,-0.605983556728646,0.398731514140569,-1.51977843545873,0.12856667067053,0.36958022021263
"ENSG00000112139",1086.53293944584,-0.365057500763084,0.343581614991526,-1.06250592241988,0.288006070809998,0.590316949846722
"ENSG00000112144",687.523742952178,0.087302657786255,0.135244108425499,0.645519119484211,0.51859083218347,0.782154565355546
"ENSG00000112146",1354.98920195753,0.183743255248827,0.116476248643232,1.57751693919707,0.114676627575988,0.344667101535688
"ENSG00000112149",91.271177610687,-0.700503676746725,0.405075159396049,-1.7293177833742,0.0837522355764367,0.282374801381374
"ENSG00000112159",1389.46441188843,0.165331903267395,0.201795520150142,0.819304130955847,0.412612916297647,0.707383135309924
"ENSG00000112164",0.263036354459798,1.70103957139277,3.517325312939,0.483617356954514,0.628657454288762,NA
"ENSG00000112167",276.524891710089,0.11112258284879,0.208577232244394,0.532764682190173,0.594196484757175,0.834130092276567
"ENSG00000112175",0.254141777701219,0.17336571469788,3.5338115409304,0.0490591285612916,0.960872174846211,NA
"ENSG00000112182",121.356112027512,0.27152622618792,0.449278312019199,0.604360858122875,0.545603753123156,0.800564362183968
"ENSG00000112183",36.9481864277879,-0.74349660894853,0.491569128850703,-1.51249654486407,0.130407590948531,0.372141726753669
"ENSG00000112186",346.679282483583,-0.267187157879692,0.269616553768496,-0.990989440912111,0.321690736263724,0.627189263737654
"ENSG00000112195",0.406485027091482,1.00352408591659,3.22312866715108,0.311350923140032,0.755533858588418,NA
"ENSG00000112200",834.016130637309,-0.147169093492954,0.160077709468163,-0.919360315573633,0.357907139144664,0.659830020979419
"ENSG00000112208",1840.98877603361,-0.243529551736017,0.168529935642324,-1.44502251666948,0.148451561107032,0.404297589096564
"ENSG00000112210",2109.2506894742,-0.037966565733251,0.201100653008199,-0.188793846093096,0.850254395215664,0.956836291836917
"ENSG00000112212",0.424509880843046,-1.07234360075925,3.17619513721884,-0.337618929074436,0.735650375629512,NA
"ENSG00000112214",0.318278717599576,1.95333821161658,3.50190451087837,0.557793111019648,0.576985667412415,NA
"ENSG00000112218",63.0461811578028,1.43861450020964,0.480571802119196,2.99354746546868,0.00275754612235664,0.0239604337481878
"ENSG00000112232",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000112234",618.772082228825,0.163133313133629,0.124577257121425,1.30949514303901,0.190366681912019,0.466111886884863
"ENSG00000112237",636.03547742607,0.238104068802087,0.133520468346215,1.78327766335189,0.0745411155757139,0.261759156206996
"ENSG00000112238",0,NA,NA,NA,NA,NA
"ENSG00000112242",338.741925247497,0.0903496337211954,0.140807884919706,0.641651806450444,0.521099287413838,0.783485427169917
"ENSG00000112245",1743.57435676278,0.146254648541423,0.190811716592382,0.766486729186848,0.44338674521067,0.730583672004222
"ENSG00000112246",2.4363160929719,1.39543539542519,1.20918577673579,1.15402895259997,0.24848829916704,NA
"ENSG00000112249",2076.35404391237,-0.155589251006056,0.126393137270517,-1.2309944540189,0.218324938543888,0.504591163485214
"ENSG00000112273",0,NA,NA,NA,NA,NA
"ENSG00000112276",430.66638352359,0.525956461861965,0.16539418046651,3.18001794487843,0.00147265932445331,0.0143285242805171
"ENSG00000112280",1.74077712253227,1.55566233648031,1.70174161095917,0.914158957189439,0.360633326803452,NA
"ENSG00000112282",838.014685728253,-0.0209117085023229,0.0884142620335051,-0.236519629541197,0.813029477147077,0.942310929545077
"ENSG00000112290",641.29912532298,0.573972223983265,0.154720061904491,3.70974660246438,0.000207466791385852,0.00290395984800252
"ENSG00000112293",11.8328957174141,-0.272270059421092,0.617914279946561,-0.440627556697084,0.65948264975603,0.870933443543344
"ENSG00000112294",14.7700990712489,-0.0830167574697038,0.43536203262657,-0.190684421810643,0.848772844337968,0.956377109403952
"ENSG00000112297",342.426672351309,0.606675443539394,0.215609529443539,2.81376915531121,0.00489643762980341,0.0374906713363866
"ENSG00000112299",16.5077726918485,-0.486586954245854,0.470367876077383,-1.03448168761806,0.300911033372532,0.604416127377585
"ENSG00000112303",4.37905495154771,-0.282633554217936,1.20518640941763,-0.234514388819328,0.814585663951233,NA
"ENSG00000112304",469.230059485403,-0.396088757627166,0.21557534442442,-1.83735648751814,0.0661572859278049,0.242620826123243
"ENSG00000112305",714.769306718919,-0.157822859362151,0.0947233264336538,-1.6661456613086,0.0956844058031475,0.308721841902145
"ENSG00000112306",14123.7407853713,0.0111115770639414,0.263579539263956,0.0421564477082342,0.966373981366813,0.991686203541438
"ENSG00000112308",2471.2738935208,-0.169919429186178,0.0806916425798032,-2.10578721356588,0.0352228400133191,0.157727012953991
"ENSG00000112309",5.2612427723619,0.0243629838177784,0.706485096038178,0.0344847810016107,0.972490578132147,NA
"ENSG00000112312",117.500714060322,0.00373200610064355,0.323439098959431,0.0115385125442477,0.990793803268087,0.997067573871502
"ENSG00000112319",630.975321669723,-0.479533620044203,0.202583335360251,-2.36709312338774,0.0179284210881164,0.0992782220766078
"ENSG00000112320",318.297459716313,-0.983084859239099,0.265341906068654,-3.70497398546892,0.000211412429279693,0.00294557611908091
"ENSG00000112333",1.56452022682558,-0.838679363830679,1.44777270134727,-0.579289389177057,0.56239392395877,NA
"ENSG00000112335",3617.34152162257,0.0628071789363997,0.0860758379688001,0.729672581975506,0.465590344363521,0.74625622827254
"ENSG00000112337",0.228540214066793,1.53940924125342,3.52295592989654,0.436965228031857,0.662136565667062,NA
"ENSG00000112339",1110.86076228998,-0.121237940310342,0.134844843969333,-0.899092147252696,0.36860358050706,0.669318704985873
"ENSG00000112343",1443.99714161479,0.314661724892663,0.109764073144288,2.8667096243689,0.00414763375545036,0.0330784166541842
"ENSG00000112357",98.1683942165868,-0.149696173698595,0.18296517865941,-0.818167559507345,0.413261516136832,0.707774020342907
"ENSG00000112365",229.022362867477,0.144916931940272,0.136175397843302,1.06419319668175,0.287241188359138,0.589946812815181
"ENSG00000112367",498.329407710647,-0.130716834475744,0.153943697225243,-0.849121054202597,0.395813936065338,0.694799830638537
"ENSG00000112378",6538.26265368526,-0.0134000479605014,0.167889088476917,-0.0798148830401433,0.936384487134736,0.983226000191271
"ENSG00000112379",9.78012134786533,0.112231751026685,0.594752672539747,0.188703231121983,0.850325419019424,NA
"ENSG00000112394",21.3080952913973,0.354357869411266,0.580259064882906,0.610689071238851,0.541405442501592,0.797625041506479
"ENSG00000112406",913.340953074721,0.205680025543087,0.217715800571687,0.94471795341911,0.344802888747589,0.649825152378167
"ENSG00000112414",809.846476195602,0.789185394027677,0.447987528317379,1.76162358133456,0.0781329169961233,0.269804841007973
"ENSG00000112419",1781.70971238168,0.364877286062092,0.286843934269094,1.27204114318064,0.20335850134202,0.483983588753533
"ENSG00000112425",116.419392940229,-0.00433754485352525,0.232797434406582,-0.0186322708606388,0.985134458876544,0.99518819234827
"ENSG00000112459",0,NA,NA,NA,NA,NA
"ENSG00000112461",0,NA,NA,NA,NA,NA
"ENSG00000112462",0,NA,NA,NA,NA,NA
"ENSG00000112473",525.504270173293,-0.22650495043674,0.115995315459132,-1.95270774117204,0.0508542358932906,0.20314986721769
"ENSG00000112474",11.1982942486063,-0.264994565153268,0.522932801608633,-0.506746879021737,0.612332433138139,0.843837552309109
"ENSG00000112486",1.18797647238809,0.595027990892964,1.49238185648716,0.398710282027663,0.690106690823454,NA
"ENSG00000112493",395.05276502903,0.195923106748482,0.779242042235175,0.251427792815821,0.801483382131871,0.936826875232476
"ENSG00000112494",0,NA,NA,NA,NA,NA
"ENSG00000112499",0.847573916980863,2.36578724397057,2.78344940888239,0.849947994894754,0.395354000150947,NA
"ENSG00000112511",39.0732758418057,0.307516625138269,0.374345011723783,0.821479158282937,0.411373390870563,0.706819511485123
"ENSG00000112514",1150.20848801276,-0.223509001480427,0.0846617790158969,-2.64002249986335,0.00829005232307599,0.0560503760861544
"ENSG00000112530",3.61057552231571,-0.229803416087845,0.900179920615739,-0.255286094285079,0.798502139365611,NA
"ENSG00000112531",3055.58705804878,0.111074960966421,0.127006100276418,0.874563983341553,0.381811191981326,0.681098999123343
